Title,Developer/Provider,Category,URL,Embed URL (in-app),Description
Mouse Escape,GamePix,animal,https://play.gamepix.com/mouse-escape/,https://play.gamepix.com/mouse-escape/embed?sid=U274U,"Guide a nimble mouse through intricate mazes, collecting cheese on the way to its burrow. With 10 beautifully crafted levels, Mouse Escape combines arcade excitement with puzzling challenges, testing reflexes and strategy. Navigate using simple controls and plan your moves wisely to avoid traps and find the quickest paths."
Color Snake,GamePix,arcade,https://play.gamepix.com/color-snake/,https://play.gamepix.com/color-snake/embed?sid=U274U,"Guide a vibrant snake through a technicolor maze in Color Snake. Match your snake's hue with corresponding dots in an ever-evolving challenge that sharpens reflexes and wits. With endless paths to explore, master the art of precision and color coordination for an addictive, high-score quest."
Ball Stars 2,GamePix,adventure,https://play.gamepix.com/ball-stars-2/,https://play.gamepix.com/ball-stars-2/embed?sid=U274U,"Navigate through Ball Stars 2's dynamic levels, where each turn hides a new twist. Master intuitive controls, solve puzzles, dodge obstacles, and outwit challenges. Test your reflexes in this exhilarating arcade adventure, strategically using power-ups and bonuses while plotting your path to triumph."
Astronaut Destroyer,GamePix,arcade,https://play.gamepix.com/astronaut-destroyer/,https://play.gamepix.com/astronaut-destroyer/embed?sid=U274U,"Navigate a mesmerizing cosmic battlefield in Astronaut Destroyer, where you pilot a brave explorer against relentless alien foes. Engage in electrifying dogfights with strategic controls, leveraging an extensive arsenal and exhilarating upgrades—survive intense waves and epic boss battles to protect humanity in this edge-of-your-seat arcade shooter."
Black Panther Mask Coloring Pages,GamePix,kids,https://play.gamepix.com/black-panther-mask-coloring-pages/,https://play.gamepix.com/black-panther-mask-coloring-pages/embed?sid=U274U,Embark on a colorful journey in Black Panther Mask Coloring Pages! Unleash your creativity by painting stunning superhero masks with an expansive palette and versatile brush features. Enjoy a soothing experience of art exploration with options to save or print your customized masterpieces.
Ironball,GamePix,adventure,https://play.gamepix.com/ironball/,https://play.gamepix.com/ironball/embed?sid=U274U,"Prepare for a thrilling arcade adventure in Ironball, where your timing and precision are key. Maneuver a mighty iron ball through perilous terrain, collect stars, and avoid square foes. Unlock new challenges as you find hidden keys, unveiling each level's secrets and testing your strategic prowess."
Fish Memory Game,GamePix,card,https://play.gamepix.com/fish-memory-game/,https://play.gamepix.com/fish-memory-game/embed?sid=U274U,"Challenge your memory with Fish Memory Game, where you must swiftly identify matching motifs that appeared two cards earlier. Immerse yourself in vibrant underwater visuals, sharpen your recall with dynamic gameplay, and enjoy the thrill of boosting your memory skills while racing against the clock."
Circle Roll,GamePix,ball,https://play.gamepix.com/circle-roll/,https://play.gamepix.com/circle-roll/embed?sid=U274U,"Guide a bouncing ball to its color match on a spinning circle in ""Circle Roll."" Navigate thrilling, faster-paced rounds using quick reflexes and strategic color-matching. With every successful move, the challenge intensifies, promising endless excitement and a test for even the sharpest minds."
Blade Toss Clown,GamePix,kids,https://play.gamepix.com/blade-toss-clown/,https://play.gamepix.com/blade-toss-clown/embed?sid=U274U,"In Blade Toss Clown, thrill seekers aim and toss blades at balloons, skillfully navigating around a spinning clown. This immersive arcade challenge combines strategic precision with exhilarating gameplay, creating tension with every throw. Dive into a vividly animated world and see if you can maintain the clown's composure!"
Labirint,GamePix,puzzle,https://play.gamepix.com/labirnt/,https://play.gamepix.com/labirnt/embed?sid=U274U,"Labirint challenges your intellect in dynamic mazes filled with intricate puzzles and dangerous traps. Unravel paths from a top-down view, using logical thinking and sharp observation to progress. Strategically navigate, collect keys, and conquer exhilarating challenges for an engrossing escape adventure."
Bffs Venice Carnival Celebrations,GamePix,kids,https://play.gamepix.com/bffs-venice-carnival-celebrations/,https://play.gamepix.com/bffs-venice-carnival-celebrations/embed?sid=U274U,"Get ready for a fashion-filled journey with Bffs Venice Carnival Celebrations! Dive into the festive spirit by choosing spectacular outfits, elegant hairstyles, and dazzling masks for a group of friends. Capture the vibrancy of the carnival and immerse yourself in a creative dress-up extravaganza."
Greedy Freedy,GamePix,animal,https://play.gamepix.com/greedy-freedy/,https://play.gamepix.com/greedy-freedy/embed?sid=U274U,"Guide Freedy, the hungry squirrel, through retro pixel landscapes, collecting chestnuts while dodging obstacles. Experience increasing speed and difficulty, relying on timing and precision to master each level. This arcade delight blends nostalgia with a challenging twist, promising an engaging and addictive gaming adventure."
Ninja Stick Hero,GamePix,ninja,https://play.gamepix.com/ninja-stick-hero/,https://play.gamepix.com/ninja-stick-hero/embed?sid=U274U,"Embark on a ninja's journey with precise stick length management in Ninja Stick Hero. Test your timing and estimation skills by extending sticks to cross platforms. One tap decides your fate in this minimalist arcade adventure, where each misstep means a plunge into oblivion. Can you master the art?"
Kingdom of Ninja 4,GamePix,arcade,https://play.gamepix.com/kingdom-of-ninja-4/,https://play.gamepix.com/kingdom-of-ninja-4/embed?sid=U274U,"Step into the pixelated world of Kingdom of Ninja 4, navigating 20 perilous levels. Master precise jumps and face dangerous foes as balls threaten instant demise. With strategic movement and timing on desktop or mobile, survival demands cunning and skillful combat in this nostalgic yet thrilling adventure."
Eat Money,GamePix,money,https://play.gamepix.com/eat-money/,https://play.gamepix.com/eat-money/embed?sid=U274U,"Navigate a dynamic pixelated world in Eat Money, where hidden paths and parkour lead you to 12 elusive coins. Face perilous foes and shifting landscapes, utilizing secret passages for strategic edge. Intuitively control your adventure on PC or mobile, making every quest thrillingly addictive."
Monkey,GamePix,animal,https://play.gamepix.com/scimmia/,https://play.gamepix.com/scimmia/embed?sid=U274U,Monkey offers rapid-fire action in a retro pixelated world where precision and reflexes are key. Test your speed by hunting monkeys quickly in a high-stakes 60-second challenge. Experience the addictive thrill as you chase high scores while the quirky charm of pixel graphics takes you back in time.
SpaceShips,GamePix,arcade,https://play.gamepix.com/spaceships/,https://play.gamepix.com/spaceships/embed?sid=U274U,"Pilot your spaceship in SpaceShips, a thrilling arcade game of survival against endless enemy waves. Test your reflexes as you dodge foes with easy controls. Climb the scoreboards in this addictive, fast-paced adventure, where every moment amps up the challenge. How long can you last?"
Huggy in the Tower,GamePix,arcade,https://play.gamepix.com/huggy-in-the-tower/,https://play.gamepix.com/huggy-in-the-tower/embed?sid=U274U,"Conquer towering challenges with Huggy, a brave climber navigating perilous traps in a relentless ascent. Evade mines, spikes, and cunning bats as you chase high scores and grab golden coins. With sharp reflexes, rise endlessly for thrilling arcade excitement. How high can you help Huggy climb?"
Burger Stack,GamePix,arcade,https://play.gamepix.com/burger-stack/,https://play.gamepix.com/burger-stack/embed?sid=U274U,"Stack burger ingredients sky-high in Burger Stack, where timing and precision are crucial. Tap to drop ingredients onto your towering creation, maintaining perfect alignment to avoid disastrous spills. Challenge your reflexes in this colorful arcade adventure, creating towering culinary marvels without letting your delicious masterpiece topple!"
Barbarian Trunk,GamePix,action,https://play.gamepix.com/barbarian-trunk/,https://play.gamepix.com/barbarian-trunk/embed?sid=U274U,"Channel your inner lumberjack with Barbarian Trunk. Swiftly chop timber while dodging deadly thorns in this adrenaline-packed, arcade-style challenge. Hone your speed and precision skills to master each tree, making every session a thrilling pursuit of perfection. Can you resist the addictive allure of seamless chopping?"
3DMarble,GamePix,arcade,https://play.gamepix.com/3dmarlbe/,https://play.gamepix.com/3dmarlbe/embed?sid=U274U,"Navigate mesmerizing 3D landscapes in 3DMarble, an exhilarating arcade experience. Master delicate balance and timing as you guide your marble past devious obstacles. Engage with realistic physics and breathtaking visuals while conquering intricate levels, ensuring a thrilling journey from start to finish without derailing."
Green and Yellow Run,GamePix,adventure,https://play.gamepix.com/green-and-yellow-run/,https://play.gamepix.com/green-and-yellow-run/embed?sid=U274U,"Dive into nonstop excitement with Green and Yellow Run! Guide your charming companions through a dynamic world, leaping across obstacles and tackling monsters. Perfect your timing to collect treasures and unlock new levels, all with intuitive one-button controls. Embrace the exhilarating challenge in this vibrant arcade adventure."
Glass Puzle,GamePix,puzzle,https://play.gamepix.com/glass-puzle/,https://play.gamepix.com/glass-puzle/embed?sid=U274U,"Glass Puzzle captivates with its geometric challenges, requiring skillful placement of distinct pieces. Unveil hidden images through engaging drag-and-drop mechanics that grow more complex with each level. With mesmerizing visuals and endless puzzles, it promises a satisfying mental workout and endless fun for all ages."
My Trendy Plaid Outfits,GamePix,kids,https://play.gamepix.com/my-trendy-plaid-outfits/,https://play.gamepix.com/my-trendy-plaid-outfits/embed?sid=U274U,"Unleash your inner stylist in My Trendy Plaid Outfits. Dive into a world of timeless fashion with Princess Ariel, Moana, and Jasmine. Mix and match attire and accessories to craft chic plaid ensembles. Embrace creativity without limits and make fashion statements fit for royalty."
